id	page_id	batch_id	ocr_text_path	ocr_xml_path	ocr_completed	juxta_change_index	alt_change_index	noisiness_idx
2271014	2179377	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/10.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/10.xml	2014-12-14 14:01:31	0.896	0.837	NULL
2271016	2179396	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/29.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/29.xml	2014-12-14 14:01:32	0.830	0.783	NULL
2271023	2179453	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/86.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/86.xml	2014-12-14 14:01:37	0.870	0.800	NULL
2271025	2179434	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/67.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/67.xml	2014-12-14 14:01:39	0.905	0.827	NULL
2271028	2179472	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/105.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/105.xml	2014-12-14 14:01:42	0.857	0.883	NULL
2271035	2179415	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/48.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/48.xml	2014-12-14 14:01:46	0.930	0.838	NULL
2271039	2179394	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/27.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/27.xml	2014-12-14 14:01:47	0.836	0.844	NULL
2271040	2179510	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/143.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/143.xml	2014-12-14 14:01:49	0.903	0.834	NULL
2271041	2179529	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/162.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/162.xml	2014-12-14 14:01:49	0.799	0.738	NULL
2271042	2179548	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/181.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/181.xml	2014-12-14 14:01:50	0.909	0.901	NULL
2271043	2179586	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/219.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/219.xml	2014-12-14 14:01:51	0.659	0.791	NULL
2271044	2179451	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/84.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/84.xml	2014-12-14 14:01:52	0.821	0.844	NULL
2271045	2179470	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/103.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/103.xml	2014-12-14 14:01:55	0.864	0.805	NULL
2271048	2179432	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/65.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/65.xml	2014-12-14 14:02:00	0.890	0.835	NULL
2271050	2179567	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/200.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/200.xml	2014-12-14 14:02:00	0.845	0.716	NULL
2271051	2179413	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/46.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/46.xml	2014-12-14 14:02:01	0.869	0.800	NULL
2271053	2179393	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/26.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/26.xml	2014-12-14 14:02:02	0.861	0.811	NULL
2271055	2179491	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/124.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/124.xml	2014-12-14 14:02:03	0.559	0.480	NULL
2271056	2188551	1034	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/8.txt	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/8.xml	2014-12-14 14:02:05	0.907	0.803	NULL
2271057	2179546	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/179.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/179.xml	2014-12-14 14:02:05	0.800	0.738	NULL
2271058	2179527	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/160.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/160.xml	2014-12-14 14:02:06	0.821	0.797	NULL
2271061	2179489	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/122.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/122.xml	2014-12-14 14:02:07	0.866	0.827	NULL
2271062	14789147	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/12.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/12.xml	2014-12-14 14:02:07	0.813	0.785	NULL
2271064	14789166	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/31.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/31.xml	2014-12-14 14:02:09	0.893	0.821	NULL
2271065	14789223	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/88.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/88.xml	2014-12-14 14:02:10	0.856	0.844	NULL
2271066	14789183	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/48.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/48.xml	2014-12-14 14:02:11	0.000	0.000	NULL
2271069	14789185	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/50.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/50.xml	2014-12-14 14:02:12	0.862	0.754	NULL
2271070	14789204	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/69.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/69.xml	2014-12-14 14:02:14	0.917	0.826	NULL
2271071	2179565	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/198.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/198.xml	2014-12-14 14:02:14	0.877	0.788	NULL
2271072	2179450	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/83.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/83.xml	2014-12-14 14:02:15	0.615	0.542	NULL
2271074	14789242	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/107.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/107.xml	2014-12-14 14:02:16	0.909	0.843	NULL
2271075	2179392	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/25.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/25.xml	2014-12-14 14:02:16	0.864	0.853	NULL
2271078	14789261	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/126.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/126.xml	2014-12-14 14:02:17	0.803	0.707	NULL
2271080	14789299	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/164.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/164.xml	2014-12-14 14:02:18	0.877	0.771	NULL
2271085	14789318	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/183.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/183.xml	2014-12-14 14:02:20	0.862	0.812	NULL
2271086	14789280	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/145.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/145.xml	2014-12-14 14:02:20	0.830	0.726	NULL
2271087	2179431	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/64.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/64.xml	2014-12-14 14:02:20	0.594	0.414	NULL
2271088	2179469	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/102.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/102.xml	2014-12-14 14:02:20	0.649	0.503	NULL
2271089	14789337	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/202.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/202.xml	2014-12-14 14:02:20	0.814	0.671	NULL
2271092	2179545	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/178.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/178.xml	2014-12-14 14:02:22	0.791	0.712	NULL
2271094	14789145	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/10.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/10.xml	2014-12-14 14:02:23	0.865	0.815	NULL
2271097	14789240	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/105.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/105.xml	2014-12-14 14:02:28	0.798	0.782	NULL
2271098	2179584	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/217.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/217.xml	2014-12-14 14:02:28	0.872	0.761	NULL
2271099	2179412	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/45.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/45.xml	2014-12-14 14:02:29	0.888	0.858	NULL
2271100	2179391	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/24.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/24.xml	2014-12-14 14:02:30	0.875	0.827	NULL
2271102	14789259	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/124.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/124.xml	2014-12-14 14:02:30	0.882	0.836	NULL
2271104	14789164	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/29.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/29.xml	2014-12-14 14:02:30	0.879	0.790	NULL
2271105	2179488	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/121.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/121.xml	2014-12-14 14:02:31	0.807	0.725	NULL
2271106	14789335	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/200.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/200.xml	2014-12-14 14:02:31	0.818	0.726	NULL
2271107	2179526	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/159.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/159.xml	2014-12-14 14:02:31	0.717	0.696	NULL
2271108	2179449	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/82.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/82.xml	2014-12-14 14:02:32	0.812	0.790	NULL
2271109	2179508	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/141.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/141.xml	2014-12-14 14:02:32	0.885	0.793	NULL
2271111	14789202	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/67.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/67.xml	2014-12-14 14:02:34	0.906	0.838	NULL
2271113	14789316	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/181.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/181.xml	2014-12-14 14:02:35	0.789	0.724	NULL
2271114	14789297	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/162.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/162.xml	2014-12-14 14:02:35	0.879	0.807	NULL
2271117	2179605	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/238.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/238.xml	2014-12-14 14:02:37	0.718	0.449	NULL
2271118	2230237	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/9.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/9.xml	2014-12-14 14:02:37	0.924	0.858	NULL
2271119	14789182	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/47.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/47.xml	2014-12-14 14:02:38	0.865	0.741	NULL
2271120	2179430	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/63.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/63.xml	2014-12-14 14:02:39	0.712	0.599	NULL
2271121	2179468	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/101.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/101.xml	2014-12-14 14:02:39	0.787	0.775	NULL
2271122	14789221	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/86.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/86.xml	2014-12-14 14:02:39	0.797	0.859	NULL
2271123	14789278	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/143.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/143.xml	2014-12-14 14:02:39	0.880	0.798	NULL
2271124	2179544	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/177.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/177.xml	2014-12-14 14:02:40	0.696	0.596	NULL
2271130	2179564	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/197.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/197.xml	2014-12-14 14:02:43	0.826	0.710	NULL
2271131	2179390	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/23.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/23.xml	2014-12-14 14:02:44	0.886	0.864	NULL
2271132	14789144	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/9.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/9.xml	2014-12-14 14:02:44	0.883	0.858	NULL
2271134	2179603	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/236.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/236.xml	2014-12-14 14:02:46	0.774	0.545	NULL
2271135	2179525	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/158.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/158.xml	2014-12-14 14:02:47	0.825	0.780	NULL
2271136	2179448	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/81.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/81.xml	2014-12-14 14:02:48	0.907	0.886	NULL
2271138	14789258	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/123.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/123.xml	2014-12-14 14:02:50	0.888	0.833	NULL
2271139	14789296	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/161.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/161.xml	2014-12-14 14:02:50	0.796	0.724	NULL
2271142	14789201	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/66.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/66.xml	2014-12-14 14:02:52	0.914	0.906	NULL
2271143	14789239	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/104.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/104.xml	2014-12-14 14:02:52	0.880	0.846	NULL
2271144	2179467	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/100.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/100.xml	2014-12-14 14:02:52	0.836	0.814	NULL
2271145	2179583	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/216.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/216.xml	2014-12-14 14:02:53	0.869	0.729	NULL
2271146	2179411	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/44.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/44.xml	2014-12-14 14:02:54	0.884	0.839	NULL
2271147	14789334	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/199.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/199.xml	2014-12-14 14:02:54	0.855	0.794	NULL
2271152	14789163	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/28.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/28.xml	2014-12-14 14:02:55	0.900	0.829	NULL
2271153	2179543	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/176.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/176.xml	2014-12-14 14:02:55	0.817	0.760	NULL
2271155	14789315	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/180.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/180.xml	2014-12-14 14:02:57	0.857	0.847	NULL
2271156	14789277	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/142.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/142.xml	2014-12-14 14:02:58	0.901	0.860	NULL
2271157	2179429	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/62.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/62.xml	2014-12-14 14:02:58	0.592	0.562	NULL
2271158	14789220	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/85.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/85.xml	2014-12-14 14:02:59	0.724	0.862	NULL
2271160	2179507	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/140.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/140.xml	2014-12-14 14:03:00	0.810	0.767	NULL
2271161	14789181	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/46.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/46.xml	2014-12-14 14:03:00	0.804	0.736	NULL
2271162	2179487	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/120.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/120.xml	2014-12-14 14:03:01	0.818	0.772	NULL
2271164	2179389	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/22.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/22.xml	2014-12-14 14:03:02	0.643	0.558	NULL
2271165	2179447	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/80.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/80.xml	2014-12-14 14:03:02	0.850	0.815	NULL
2271166	2230236	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/8.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/8.xml	2014-12-14 14:03:03	0.811	0.734	NULL
2271167	14789276	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/141.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/141.xml	2014-12-14 14:03:03	0.076	0.000	NULL
2271169	2179524	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/157.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/157.xml	2014-12-14 14:03:04	0.801	0.732	NULL
2271171	14789200	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/65.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/65.xml	2014-12-14 14:03:07	0.853	0.763	NULL
2271172	2188549	1034	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/6.txt	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/6.xml	2014-12-14 14:03:07	0.862	0.723	NULL
2271173	14789143	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/8.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/8.xml	2014-12-14 14:03:07	0.869	0.794	NULL
2271175	2179466	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/99.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/99.xml	2014-12-14 14:03:08	0.807	0.792	NULL
2271176	14789295	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/160.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/160.xml	2014-12-14 14:03:09	0.885	0.829	NULL
2271177	2179563	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/196.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/196.xml	2014-12-14 14:03:10	0.859	0.792	NULL
2271178	2179542	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/175.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/175.xml	2014-12-14 14:03:13	0.671	0.559	NULL
2271180	2179582	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/215.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/215.xml	2014-12-14 14:03:14	0.838	0.762	NULL
2271181	14789162	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/27.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/27.xml	2014-12-14 14:03:14	0.871	0.811	NULL
2271182	14789238	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/103.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/103.xml	2014-12-14 14:03:15	0.841	0.756	NULL
2271183	14789257	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/122.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/122.xml	2014-12-14 14:03:15	0.818	0.748	NULL
2271184	14789314	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/179.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/179.xml	2014-12-14 14:03:16	0.919	0.844	NULL
2271185	2179446	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/79.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/79.xml	2014-12-14 14:03:16	0.890	0.872	NULL
2271186	14789333	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/198.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/198.xml	2014-12-14 14:03:17	0.809	0.756	NULL
2271187	2179428	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/61.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/61.xml	2014-12-14 14:03:17	0.276	0.084	NULL
2271188	2179388	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/21.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/21.xml	2014-12-14 14:03:17	0.873	0.840	NULL
2271192	14789219	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/84.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/84.xml	2014-12-14 14:03:19	0.910	0.902	NULL
2271194	2179410	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/43.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/43.xml	2014-12-14 14:03:21	0.906	0.882	NULL
2271195	2179523	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/156.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/156.xml	2014-12-14 14:03:22	0.826	0.777	NULL
2271196	14789142	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/7.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/7.xml	2014-12-14 14:03:23	0.775	0.719	NULL
2271197	2179486	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/119.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/119.xml	2014-12-14 14:03:24	0.823	0.687	NULL
2271198	2179465	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/98.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/98.xml	2014-12-14 14:03:24	0.768	0.743	NULL
2271201	14789275	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/140.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/140.xml	2014-12-14 14:03:25	0.884	0.807	NULL
2271204	14789180	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/45.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/45.xml	2014-12-14 14:03:26	0.812	0.700	NULL
2271205	14789199	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/64.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/64.xml	2014-12-14 14:03:26	0.887	0.853	NULL
2271207	14789141	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/6.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/6.xml	2014-12-14 14:03:27	0.250	0.333	NULL
2271208	2230235	1034	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/7.txt	/data/shared/text-xml/IDHMC-ocr/264/264472/1034/7.xml	2014-12-14 14:03:28	0.827	0.745	NULL
2271209	2179541	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/174.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/174.xml	2014-12-14 14:03:28	0.832	0.741	NULL
2271210	14789294	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/159.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/159.xml	2014-12-14 14:03:28	0.870	0.780	NULL
2271211	2179506	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/139.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/139.xml	2014-12-14 14:03:29	0.753	0.645	NULL
2271212	2179445	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/78.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/78.xml	2014-12-14 14:03:29	0.915	0.894	NULL
2271216	2188548	1034	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/5.txt	/data/shared/text-xml/IDHMC-ocr/156/155678/1034/5.xml	2014-12-14 14:03:31	0.924	0.873	NULL
2271218	2179387	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/20.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/20.xml	2014-12-14 14:03:31	0.877	0.829	NULL
2271219	14789237	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/102.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/102.xml	2014-12-14 14:03:35	0.912	0.868	NULL
2271220	2179562	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/195.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/195.xml	2014-12-14 14:03:35	0.891	0.823	NULL
2271221	2179581	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/214.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/214.xml	2014-12-14 14:03:35	0.788	0.732	NULL
2271222	2179464	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/97.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/97.xml	2014-12-14 14:03:37	0.803	0.734	NULL
2271223	14789313	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/178.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/178.xml	2014-12-14 14:03:37	0.880	0.802	NULL
2271224	2179522	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/155.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/155.xml	2014-12-14 14:03:38	0.880	0.887	NULL
2271225	14789332	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/197.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/197.xml	2014-12-14 14:03:39	0.866	0.799	NULL
2271226	2179602	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/235.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/235.xml	2014-12-14 14:03:40	0.758	0.511	NULL
2271227	2179427	1034	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/60.txt	/data/shared/text-xml/IDHMC-ocr/152/152141/1034/60.xml	2014-12-14 14:03:40	0.844	0.675	NULL
2271228	14789161	1034	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/26.txt	/data/shared/text-xml/IDHMC-ocr/264/263924/1034/26.xml	2014-12-14 14:03:40	0.866	0.770	NULL
